event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRN22769,2023-04-06,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Robat-Karim,Central,Robat Karim,35.4846,51.0829,1,Coordinating Council of Teachers Syndicates in Iran; Eteraze Bazar; Free Union of Iranian Workers,Other-New media,"On 6 April 2023, teachers held a protest rally in Robat Karim city (Tehran) criticizing the implementation of a salary ranking plan as insufficient and demanding a pay raise due to poor living conditions.",0,crowd size=no report,1715049455
SYR134043,2024-09-30,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Syria (2000-),,State forces,,,,State forces only,,760,Middle East,Syria,Aleppo,Jebel Saman,Atareb,Kafr Amma,36.1409,36.8735,2,Halab Today; SHAAM,National,"On 30 September 2024, Syrian regime forces shelled the vicinity of Kafr Amma village in the countryside of Aleppo with artillery. Casualties unknown.",0,,1728358623
SYR84098,2020-11-03,2020,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Syria (2000-),,State forces,,,,State forces only,,760,Middle East,Syria,Idleb,Ariha,Ariha,Banin,35.7097,36.6401,1,SOHR,Other,"On 3 November 2020, regime forces shelled Banin town in Idleb countryside with artillery. Neither injuries nor fatalities were reported.",0,,1720478712
PSE42204,2023-12-07,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Hamas Movement,,Political militia,Military Forces of Israel (2022-),,External/Other forces,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Al Kateebeh,31.3642,34.3085,2,Ma'an News Agency; Newpress; Twitter,New media-National,"On 7 December 2023, Hamas militants attacked an Israeli 2 tanks with an IED and anti-tanks shells north of Khan Yunis city, Khan Yunis - Al Kateebeh (Khan Yunis, Gaza Strip). Also, the gunmen fired Mortar shells toward troops stationed in the area. Casualties unknown.",0,,1715049681
TUR25465,2022-05-27,2022,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),,Protesters,Police Forces of Turkey (2016-),,State forces,State forces-Protesters,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Human Rights Foundation of Turkey,Other,"On 27 May 2022, a protest was staged outside the ministry of justice in Cankaya town, Ankara in solidarity with prisoners on hunger strike in protest of the prison conditions. Police intervened in the event and detained 7 protesters.",0,crowd size=no report,1715049781
YEM82024,2023-09-01,2023,1,Political violence,Violence against civilians,Attack,Unidentified Tribal Militia (Yemen),,Identity militia,Civilians (Yemen),,Civilians,Identity militia-Civilians,Civilian targeting,887,Middle East,Yemen,Shabwah,Bayhan,,Bayhan al Ulya,14.8016,45.7212,1,Al Mahrah Post; Twitter; Yemen Data Project,Local partner-National,"On 1 September 2023, unidentified gunmen shot and killed 1 civilian in Bayhan al Ulya city (Bayhan, Shabwah). Sources noted that the killing was part of a tribal feud.",1,,1726526238
PSE10990,2020-05-11,2020,1,Political violence,Riots,Mob violence,Rioters (Israel),Settlers (Israel),Rioters,Civilians (Palestine),Farmers (Palestine),Civilians,Rioters-Civilians,Civilian targeting,275,Middle East,Palestine,West Bank,Ramallah and Al Bireh,,Baytin,31.9267,35.241,1,Arab 48,National,"On 11 May 2020, Israeli Settlers in a 'price tag' attack, stormed the Baytin village in Ramallah and Al Bireh (West Bank), destroyed Palestinian property and wrote racist slogans calling for revenge for the killing of an Israeli soldier in the town of Yabad yesterday on the walls in the village. Residents later expelled them.",0,crowd size=no report,1716327870
PSE30111,2022-09-17,2022,1,Political violence,Riots,Mob violence,Rioters (Palestine),,Rioters,Military Forces of Israel (2021-2022),,External/Other forces,Rioters-External/Other forces,,275,Middle East,Palestine,West Bank,Al Quds,,Al Quds - Ar Ram,31.8495,35.2342,1,PLO Negotiations Affairs Department,Other,"On 17 September 2022, Palestinian rioters hurled stones at Israeli military forces positioned near the junction of Al Quds - Ar Ram (Al Quds, West Bank). Soldiers responded by firing stun grenades and tear gas canisters at rioters.",0,crowd size=no report,1716328132
PSE50523,2024-04-14,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Muslim Group (Palestine); Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Al-Ittihad; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 14 April 2024, Israeli warplanes struck houses in An Nusayrat refugee camp (Deir El Balah, Gaza Strip). As a result, 10 Palestinians were killed and 20 more were injured in An Nusayrat, Al Mughraqa, and Al Zahra (4 fatalities were coded to this location). Also, warplanes struck a mosque while artillery targeted a tower in the camp. Total fatalities coded as 4.",4,,1715641890
LBN3198,2019-12-28,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Lebanon),,Protesters,,,,Protesters only,,422,Middle East,Lebanon,Beirut,Beirut,,Beirut - Ras Beirut,33.8919,35.4816,1,AFP; AP,International,"On 28 December 2019, On day 74 of the anti-government demonstrations, 300 demonstrators gathered outside the house of PM designate Hassan Diab in Beirut's Talet al Khayat, and chanted slogans in support of the president.",0,crowd size=300,1649356298
TUR6469,2018-08-26,2018,1,Political violence,Battles,Armed clash,PKK: Kurdistan Workers Party,,Rebel group,Military Forces of Turkey (2016-),,State forces,State forces-Rebel group,,792,Middle East,Turkey,Hakkari,Yuksekova,,Yuksekova,37.5736,44.2872,2,ANF News,International,"HPG reported that on August 26, PKK attacked Turkish forces in Carcela mountains of Yuksekova, Hakkari, killing one soldier  (PKK's claim of fatalities among Turkish forces is coded as 0 fatalities).",0,,1711410119
SYR745,2017-01-15,2017,1,Political violence,Battles,Armed clash,Military Forces of Syria (2000-),Militia (Pro-Government),State forces,Islamic State in Iraq and the Levant (ISIL),,Rebel group,State forces-Rebel group,,760,Middle East,Syria,Deir ez Zor,Deir ez Zor,Deir ez Zor,Deir-ez-Zor - Al-Bogeleyyah,35.3836,40.086,1,SOHR,Other,Clashes are ongoing between the Islamic State and regime forces backed by allied militias in Al-Bogeleyeh. No casualties were documented.,0,,1730157075
LBN934,2018-11-28,2018,1,Political violence,Battles,Armed clash,Militia (Bilal Arqoub),Refugees/IDPs (Palestine),Political militia,Fatah Movement,Refugees/IDPs (Palestine),Political militia,Political militia-Political militia,,422,Middle East,Lebanon,South,Sayda,,Ein el Hilweh,33.5408,35.3767,1,Daily Star (Lebanon),National,"On 28 November 2018, an armed clash between Youssef Bilal al-Arqoub (affiliated with fundamentalist Islamist groups and the son of militia leader Bilal al-Arqoub), and Mohammad Zoubaidat, a member of the Fatah Movement, led to a stray bullet leaving a female bystander from the Shaabi family shot and in critical condition. The clash occurred on the main street of the camp's Fawqani neighborhood, in Ain al-Hilweh.",0,,1650490670
SYR91032,2021-05-25,2021,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Syria (2000-),,State forces,,,,State forces only,,760,Middle East,Syria,Idleb,Ariha,Ehsem,Jabal al-Zawiya,35.7197,36.5418,2,SOHR,Other,"On 25 May 2021, regime forces shelled areas in Jabal al-Zawiya in Idleb using rocket fire. Neither fatalities nor injuries were reported.",0,,1720478786
YEM87256,2024-04-28,2024,1,Political violence,Violence against civilians,Attack,Operation Restoring Hope,Military Forces of Saudi Arabia (2015-),External/Other forces,Civilians (Yemen),,Civilians,External/Other forces-Civilians,Civilian targeting,887,Middle East,Yemen,Sadah,Shadaa,,Al Mashaf,16.8584,43.1978,2,Al Masirah; Ansar Allah; Yemen Data Project,Local partner-National,"On 28 April 2024, Saudi forces (coded under ORH) shot and injured 1 civilian in the border district of Shadaa (coded to Al Mashaf) (Sadah). There were no fatalities. Some sources claimed the Saudi forces used heavy weapons.",0,,1727740475
SYR74603,2020-01-19,2020,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Syria (2000-),,State forces,,,,State forces only,,760,Middle East,Syria,Aleppo,Jebel Saman,Jebel Saman,Sahafiyeen,36.18,37.055,2,Liveuamap; SOHR,Local partner-New media,"On 19 January 2020, regime forces shelled Sahafiyeen area in the vicinity of Manyan in Aleppo using artillery fire, with neither fatalities nor injuries reported.",0,,1720478641
IRQ21993,2019-11-13,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Iraq),Labor Group (Iraq),Protesters,,,,Protesters only,,368,Middle East,Iraq,Al Sulaymaniyah,Chamchamal,Markaz Chamchamal,Takiya,35.6253,44.9614,1,ROJ News,International,"On 13 November 2019, dozens of Takiya residents protested demanding jobs in the gas company Dana Gas and the renovation of the main road of their district.",0,crowd size=dozens,1650490666
PSE11845,2021-08-10,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Palestine),Lawyers (Palestine),Protesters,,,,Protesters only,,275,Middle East,Palestine,West Bank,Qalqilya,,Qalqilyah,32.1897,34.9706,1,Palestine News and Information Agency,National,"On 10 August 2021, Palestinians gathered for a protest in front of the court of Qalqilyah city (Qalqilya) in solidarity with prisoners at Israeli jails. Protestors demanded releasing sick detainees and those living in a bad situation. The protest was called on by the Palestinian Bar Association and several civil institutions.",0,crowd size=no report,1630957879
YEM56307,2020-07-29,2020,2,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Yemen (2017-) Houthi,,State forces,Southern Resistance,,Political militia,State forces-Political militia,,887,Middle East,Yemen,Ad Dali,Qaatabah,,Battar,13.8176,44.578,2,Aden al Ghad,National,"Around 29 July 2020 (as reported), a lieutenant in the second battalion of the sixth martyr's brigade of the Southern Resistance was killed by a Houthi landmine on the Battar front (Al Husha, Ad Dali).",1,,1702344046
IRQ57594,2024-07-30,2024,1,Strategic developments,Strategic developments,Arrests,Police Forces of Iraq (2022-),,State forces,Smugglers (Iraq),,Political militia,State forces-Political militia,,368,Middle East,Iraq,Al Najaf,Al Najaf,Markaz Al Najaf,Najaf,32.0259,44.3462,3,Al Maloomah,National,"On 30 July 2024, security forces arrested two drug dealers in Al Najaf governorate (coded as Najaf city).",0,,1722903296
IRN13553,2017-08-01,2017,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Ganaveh,Central,Bandar e Ganaveh,29.5791,50.517,1,Free Union of Iranian Workers,Other,"On 1 August 2017, local residents protested and formed a human chain in Bandar e Ganaveh (Bushehr) in protest over the unfavorable situation of the landfill in their city.",0,crowd size=no report,1646060627
TUR3531,2016-07-14,2016,2,Political violence,Battles,Armed clash,PKK: Kurdistan Workers Party,,Rebel group,Military Forces of Turkey (2002-2016),,State forces,State forces-Rebel group,,792,Middle East,Turkey,Diyarbakir,Yenisehir,,Diyarbakir,37.9136,40.2172,1,Liveuamap; Twitter,Local partner-New media,PKK militants killed a soldier of the Military Forces of Turkey in Diyarbakir. This was reported on July 14.,1,,1618580941
BHR5411,2017-03-04,2017,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),Shiite Muslim Group (Bahrain),Protesters,,,,Protesters only,,48,Middle East,Bahrain,Northern,,,Abu Saybi,26.2175,50.5069,1,Abusaiba Media,New media,"On 4 March 2017, a Shiite crowd protested in Abu Saybi in support of Ayatollah Sheikh Isa Qasim and political prisoners.",0,,1698706755
SYR69270,2019-10-21,2019,1,Strategic developments,Strategic developments,Looting/property destruction,QSD: Syrian Democratic Forces,,Rebel group,Civilians (Syria),,Civilians,Rebel group-Civilians,,760,Middle East,Syria,Al Hasakeh,Ras Al Ain,Ras Al Ain,Ras al-Ain,36.8494,40.0747,1,SHAAM,National,"Property destruction: On 21 October, 2019, QSD set numerous civilian houses on fire before withdrawing from Ras al Ain as part of the Turkey - Russia agreement.",0,,1720478551
LBN22322,2024-07-07,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,422,Middle East,Lebanon,South,Tyr,,Zebqine,33.1674,35.2586,2,Liveuamap,Local partner-New media,"On 7 July 2024, the Israeli military fired artillery shells in the vicinity of Zebqine town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",0,,1727204986
SYR117501,2023-09-02,2023,1,Strategic developments,Strategic developments,Change to group/activity,QSD: Syrian Democratic Forces,,Rebel group,,,,Rebel group only,,760,Middle East,Syria,Deir ez Zor,Deir ez Zor,Basira,Mashekh,35.1923,40.4701,1,Facebook,New media,"Movement of forces: On 2 September 2023, a QSD-affiliated convoy entered Mashekh in Deir ez Zor province.",0,,1720479003
IRQ21870,2019-11-05,2019,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Erbil,Rawanduz,Balak,Silsilat Jibal Qandil,36.5331,45.0085,2,People's Defense Forces,Other,"HPG reported that on November 6, Turkish Army Forces conducted airstrikes against PKK targets in Sehit Serxwebun area (Kurdish name) of Kandil region (Silsilat Jibal Qandil), Erbil, Northern Iraq. No casualties reported.",0,,1620087297
SYR13643,2017-09-29,2017,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-) Syrian Arab Air Defense Force,,State forces,Civilians (Syria),,Civilians,State forces-Civilians,Civilian targeting,760,Middle East,Syria,Deir ez Zor,Al Mayadin,Al Mayadin,Al Mayadin,35.0248,40.428,1,SNHR; SOHR,Local partner-Other,"Syrian regime forces warplanes carried out airstrikes on Al Mayadin city in eastern Deir-ez-Zor, killing 2 civilians and injuring others.",2,,1720478210
SYR126528,2024-04-12,2024,2,Political violence,Battles,Armed clash,Dar'a Communal Militia (Syria),,Identity militia,Dar'a Communal Militia (Syria),,Identity militia,Identity militia-Identity militia,,760,Middle East,Syria,Dara,Dara,Dael,Da'el,32.7544,36.1311,2,Facebook; SOHR,Other-New media,"Around 12 April 2024 (week of), a local gunman's body was found on the road between Da'el and Abtaa towns in Dara countryside, killed by local gunmen, after he confessed of planning to conduct assassinations against central committees members. 1 fatality.",1,,1720477757
